Status,Sharpe,Fitness,Returns(%),Drawdown(%),Margin(bps),Turnover(%),Universe,Delay,Decay,Neutralization,FailedChecks,Code,,
SUCCESS,-0.2000,-0.0700,-1.5100,20.2300,-7.4800,4.0300,TOP1000,1,4,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"signed_power(normalize(ts_decay_linear(group_neutralize(signed_power(rank(ts_mean(ts_backfill(anl4_netprofit_flag, 60), 10)), 2), industry), 15)), 2)",,
SUCCESS,0.0300,0.0000,0.1800,22.3500,1.5500,2.2800,TOP1000,1,2,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS,"signed_power(normalize(ts_decay_linear(group_neutralize(signed_power(rank(ts_mean(ts_backfill(anl4_adjusted_netincome_ft, 60), 10)), 2), industry), 15)), 2)",,
SUCCESS,-0.1400,-0.0600,-2.3700,77.7800,-18.6200,2.5400,TOP1000,1,4,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS,"signed_power(normalize(ts_decay_linear(group_neutralize(signed_power(rank(ts_mean(ts_backfill(mdl177_2_garpmodel_gpm_composite, 60), 10)), 2), industry), 15)), 2)",,
SUCCESS,-0.4800,-0.2000,-2.2200,18.0200,-24.0400,1.8500,TOP3000,1,4,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"signed_power(normalize(ts_decay_linear(group_neutralize(signed_power(rank(ts_mean(ts_backfill(inventory_change_avg_assets, 60), 10)), 2), industry), 15)), 2)",,
HTTP_401,,,,,,,TOP3000,1,8,SUBINDUSTRY,,"-1 * normalize(ts_decay_linear(group_neutralize(ts_corr(mdl177_2_deepvaluefactor_ebitdaev, ebitda, 10), industry), 30))",,
SUCCESS,1.6000,1.9400,14.6700,9.1700,158.7600,2.3200,TOP3000,1,2,NONE,,"normalize(ts_decay_linear(group_neutralize(zscore(ts_backfill(anl4_adjusted_netincome_ft, 60)), bucket(rank(cap), range=""0, 1, 0.1"")), 30))",,
SUCCESS,1.8400,2.0300,16.8700,9.1600,131.7000,2.3100,TOP3000,1,2,NONE,,"normalize(ts_decay_linear(group_neutralize(group_neutralize(zscore(ts_backfill(anl4_adjusted_netincome_ft, 60)), industry), bucket(rank(cap), range=""0, 1, 0.1"")), 30))",,
SUCCESS,1.5800,1.9300,14.5100,9.1800,151.3300,2.4700,TOP3000,1,2,NONE,,"normalize(ts_decay_linear(group_neutralize(zscore(ts_backfill(anl4_adjusted_netincome_ft, 60)), bucket(rank(ts_mean(volume, 20)), range=""0, 1, 0.1"")), 30))",,
HTTP_401,,,,,,,TOP3000,1,2,INDUSTRY,,"signed_power(normalize(ts_decay_linear(group_neutralize(rank(ts_backfill(mdl177_2_earningsqualityfactor_chgsgasale, 60)), sector), 30)), 2)",,
HTTP_401,,,,,,,TOP1000,1,2,SUBINDUSTRY,,"signed_power(normalize(ts_decay_linear(group_neutralize(rank(ts_backfill(mdl177_2_deepvaluefactor_ebop, 60)), sector), 30)), 2)",,
HTTP_401,,,,,,,TOP3000,1,4,INDUSTRY,,"signed_power(normalize(ts_decay_linear(group_neutralize(rank(ts_backfill(mdl177_2_deepvaluefactor_proformaep, 60)), sector), 30)), 2)",,
SUCCESS,-0.0900,-0.0200,-0.4500,16.9600,-0.8600,10.4200,TOP3000,1,8,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"signed_power(normalize(ts_decay_linear(group_neutralize(ts_arg_max(ts_backfill(earnings_revision_magnitude, 60), 15), subindustry), 60)), 2)",,
SUCCESS,0.1200,0.0400,1.2900,26.6300,1.9600,13.1300,TOP3000,1,8,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS,"signed_power(normalize(ts_decay_linear(group_neutralize(ts_arg_max(ts_backfill(mdl177_2_deepvaluemodel_chgshare, 60), 15), subindustry), 60)), 2)",,
FAILED,,,,,,,TOP1000,1,4,INDUSTRY,,"-1 * normalize(ts_decay_linear(group_rank(ts_mean(cash_burn_rate_v1, 10), subindustry), 15))",,
FAILED,,,,,,,TOP3000,1,2,INDUSTRY,,"-1 * normalize(ts_decay_linear(group_rank(ts_mean(ebit, 10), subindustry), 15))",,
SUCCESS,-0.2700,-0.1300,-3.8200,25.4500,-4.4000,17.3600,TOP1000,1,4,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"signed_power(normalize(ts_decay_linear(group_neutralize(ts_arg_max(ts_backfill(eps, 60), 15), subindustry), 60)), 2)",,
SUCCESS,1.0500,0.8700,9.9200,9.9400,13.8000,14.3800,TOP1000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"signed_power(normalize(ts_decay_linear(group_neutralize(ts_arg_max(ts_backfill(fcf_yield_times_forward_roe, 60), 15), subindustry), 60)), 2)",,
SUCCESS,0.4400,0.2400,3.7000,14.3700,36.2100,2.0400,TOP3000,1,4,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"-1 * normalize(ts_decay_linear(group_neutralize(rank(ts_backfill(mdl177_2_deepvaluefactor_bp, 60)), subindustry), 5))",,
SUCCESS,-0.5500,-0.2300,-2.1100,13.0700,-12.0500,3.5000,TOP1000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"-1 * normalize(ts_decay_linear(group_neutralize(rank(ts_backfill(mdl177_2_earningsqualityfactor_salerec, 60)), subindustry), 5))",,
SUCCESS,-0.0400,-0.0000,-0.1900,12.6100,-0.6000,6.5200,TOP3000,1,2,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"-1 * normalize(ts_decay_linear(group_neutralize(rank(ts_backfill(mdl177_2_garpanalystmodel_qgp_alert, 60)), subindustry), 5))",,
SUCCESS,-0.1800,-0.0400,-0.6800,12.9400,-3.0700,4.4400,TOP1000,1,4,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"-1 * normalize(ts_decay_linear(group_neutralize(rank(ts_backfill(mdl177_2_earningsqualityfactor_wcacc, 60)), subindustry), 5))",,
FAILED,,,,,,,TOP1000,1,2,SUBINDUSTRY,,"-1 * normalize(ts_decay_linear(group_neutralize(rank(ts_backfill(mdl177_2_deepvaluefactor_f12mepssev, 60)), sector), 5))",,
FAILED,,,,,,,TOP1000,1,8,INDUSTRY,,"-1 * normalize(ts_decay_linear(group_neutralize(rank(ts_backfill(mdl177_2_deepvaluefactor_indidivy, 60)), sector), 5))",,
FAILED,,,,,,,TOP1000,1,4,INDUSTRY,,"-1 * signed_power(normalize(ts_decay_linear(group_neutralize((ts_delta(distress_risk_measure, 60) / ts_delay(earnings_revision_magnitude, 1)), subindustry), 5)), 2)",,
SUCCESS,1.2966,0.6179,11.2151,-17.5084,34.8665,21.1829,TOP1000,1,8,INDUSTRY,,"-1 * signed_power(normalize(ts_decay_linear(group_neutralize((ts_delta(distress_risk_measure, 60) / ts_delay(fcf_yield_multiplied_forward_roe, 1)), subindustry), 5)), 2)",,
SUCCESS,-0.1100,-0.0400,-1.5300,55.5800,-17.4700,1.7500,TOP1000,1,4,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"normalize(ts_decay_linear(group_neutralize(rank(ts_mean(mdl177_2_deepvaluefactor_ebitdaev, 20)), industry), 10))",,
SUCCESS,0.1000,0.0200,0.7400,19.7500,24.0800,0.6100,TOP3000,1,4,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_TURNOVER;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(group_neutralize(rank(ts_mean(equipment_maximum_useful_life, 20)), industry), 10))",,
SUCCESS,-0.0900,-0.0200,-0.4700,19.8300,-5.0400,1.8700,TOP1000,1,8,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"normalize(ts_decay_linear(group_neutralize(rank(ts_mean(fcf_yield_times_forward_roe_2, 20)), industry), 10))",,
SUCCESS,0.8000,0.6300,7.7200,25.5500,20.8000,7.4200,TOP3000,1,8,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"normalize(ts_decay_linear(group_neutralize(ts_arg_max(ts_backfill(anl4_adjusted_netincome_ft, 60), 20), industry), 60))",,
SUCCESS,0.8000,0.3500,2.3700,4.0900,27.0100,1.7600,TOP3000,1,8,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"normalize(ts_decay_linear(group_neutralize(rank(ts_mean(mdl177_2_earningsqualityfactor_uinv, 20)), industry), 10))",,
SUCCESS,0.1100,0.0400,1.6100,38.6800,19.5000,1.6500,TOP1000,1,8,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"-1 * normalize(ts_decay_linear(group_neutralize(zscore(mdl177_2_deepvaluefactor_ebitdaev), industry), 60))",,
SUCCESS,1.0000,1.0300,13.1400,21.5500,250.6600,1.0500,TOP3000,1,8,INDUSTRY,LOW_SHARPE,"-1 * normalize(ts_decay_linear(group_neutralize(zscore(mdl177_2_deepvaluefactor_ttmsp), industry), 60))",,
ERROR,,,,,,,TOP3000,1,4,SUBINDUSTRY,,"signed_power(normalize(ts_decay_linear(group_neutralize(signed_power(zscore(ts_backfill(fnd6_newqeventv110_ibcomq, 60)), 2), subindustry), 5)), 2)",,
SUCCESS,0.8100,0.6400,48.7600,1.0763,12.3400,79.0300,TOP3000,1,4,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS;HIGH_TURNOVER;CONCENTRATED_WEIGHT;LOW_SUB_UNIVERSE_SHARPE,"-1 * normalize(ts_decay_linear(group_neutralize(ts_corr(ts_backfill(mdl177_2_deepvaluefactor_ebitdaev, 60), ts_backfill(ebitda, 60), 5), industry), 30))",,
SUCCESS,-0.6100,-0.2300,-1.8300,8.8700,-10.6900,3.4100,TOP3000,1,4,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"signed_power(normalize(ts_decay_linear(group_neutralize(signed_power(zscore(ts_backfill(inverse_peg_ratio, 60)), 2), subindustry), 5)), 2)",,
SUCCESS,0.1700,0.0900,6.3100,90.5600,5.0200,25.1600,TOP1000,1,8,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS;CONCENTRATED_WEIGHT,"-1 * normalize(ts_decay_linear(group_neutralize(ts_corr(ts_backfill(actual_eps_value_quarterly, 60), ts_backfill(ebitda, 60), 5), industry), 30))",,
SUCCESS,-0.2500,-0.0800,-1.2100,15.2000,-6.2300,3.8900,TOP3000,1,4,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS,"signed_power(normalize(ts_decay_linear(group_neutralize(signed_power(zscore(ts_backfill(mdl177_2_5yearrelativevaluefactor_rel5yfcfp, 60)), 2), subindustry), 5)), 2)",,
SUCCESS,-0.2200,-0.1100,-14.1800,1.7165,-4.6000,61.7000,TOP1000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;CONCENTRATED_WEIGHT,"-1 * normalize(ts_decay_linear(group_neutralize(ts_corr(ts_backfill(cash_earnings_return_on_equity, 60), ts_backfill(ebitda, 60), 5), industry), 30))",,
SUCCESS,-0.6600,-0.6200,-11.1100,74.1700,-66.5100,3.3400,TOP1000,1,4,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"signed_power(normalize(ts_decay_linear(group_neutralize(signed_power(zscore(ts_backfill(current_liabilities_to_price, 60)), 2), subindustry), 5)), 2)",,
ERROR,,,,,,,TOP3000,1,2,SUBINDUSTRY,,"signed_power(normalize(ts_decay_linear(group_neutralize(decay_linear(rank(ts_backfill(mdl177_2_earningsqualityfactor_udep, 60)), 20), industry), 5)), 2)",,
ERROR,,,,,,,TOP3000,1,4,INDUSTRY,,"signed_power(normalize(ts_decay_linear(group_neutralize(decay_linear(rank(ts_backfill(debt_st, 60)), 20), industry), 5)), 2)",,
ERROR,,,,,,,TOP3000,1,4,INDUSTRY,,"signed_power(normalize(ts_decay_linear(group_neutralize(decay_linear(rank(ts_backfill(employee, 60)), 20), industry), 5)), 2)",,
ERROR,,,,,,,TOP1000,1,8,SUBINDUSTRY,,"signed_power(normalize(ts_decay_linear(group_neutralize(decay_linear(rank(ts_backfill(anl4_netprofit_value, 60)), 20), industry), 5)), 2)",,
ERROR,,,,,,,TOP1000,1,2,SUBINDUSTRY,,"normalize(ts_decay_linear(group_neutralize(decay_linear(zscore(ts_backfill(mdl177_2_deepvaluemodel_ttmfcfev, 60)), 20), industry), 30))",,
ERROR,,,,,,,TOP3000,1,4,INDUSTRY,,"normalize(ts_decay_linear(group_neutralize(decay_linear(zscore(ts_backfill(debt_carrying_amount_total, 60)), 20), industry), 30))",,
ERROR,,,,,,,TOP3000,1,8,INDUSTRY,,"normalize(ts_decay_linear(group_neutralize(decay_linear(zscore(ts_backfill(fcf_yield_times_forward_roe, 60)), 20), industry), 30))",,
ERROR,,,,,,,TOP3000,1,2,SUBINDUSTRY,,"normalize(ts_decay_linear(group_neutralize(decay_linear(zscore(ts_backfill(mdl177_2_earningsqualityfactor_wcacc, 60)), 20), industry), 30))",,
SUCCESS,-0.1500,-0.0500,-5.0200,82.6900,-2.5400,39.4700,TOP1000,1,2,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS;CONCENTRATED_WEIGHT,"-1 * normalize(ts_decay_linear(group_neutralize(ts_corr(ts_backfill(mdl177_2_deepvaluefactor_ttmcapexp, 60), ts_backfill(ebitda, 60), 5), industry), 30))",,
SUCCESS,-0.1100,-0.0200,-0.4800,10.8000,-7.3000,1.3200,TOP3000,1,2,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"-1 * normalize(ts_decay_linear(group_neutralize(rank(ts_mean(consensus_analyst_rating, 10)), industry), 30))",,
SUCCESS,-0.1200,-0.0300,-0.8200,33.0500,-5.4600,3.0000,TOP1000,1,4,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"-1 * normalize(ts_decay_linear(group_rank(ts_mean(cash_burn_rate_v1, 45), subindustry), 15))",,
SUCCESS,-0.2800,-0.1400,-2.9600,51.5600,-47.9200,1.2300,TOP3000,1,4,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"-1 * normalize(ts_decay_linear(group_neutralize(rank(ts_mean(bookvalue_ps, 10)), industry), 30))",,
SUCCESS,-0.9300,-0.7000,-7.0600,43.0500,-127.4500,1.1100,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"-1 * normalize(ts_decay_linear(group_rank(ts_mean(debt_lt, 45), subindustry), 15))",,
SUCCESS,0.0400,0.0100,0.2500,25.2300,7.4400,0.6700,TOP3000,1,2,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_TURNOVER,"-1 * normalize(ts_decay_linear(group_neutralize(rank(ts_mean(equipment_maximum_useful_life, 10)), industry), 30))",,
SUCCESS,-0.5300,-0.2500,-2.8700,24.5600,-62.5400,0.9200,TOP3000,1,2,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_TURNOVER;LOW_SUB_UNIVERSE_SHARPE,"-1 * normalize(ts_decay_linear(group_rank(ts_mean(credit_facility_max_borrowing, 45), subindustry), 15))",,
ERROR,,,,,,,TOP3000,1,2,INDUSTRY,,"-1 * normalize(ts_decay_linear(group_rank(ts_mean(fnd6_newqeventv110_cogsq, 45), subindustry), 15))",,
ERROR,,,,,,,TOP1000,1,2,INDUSTRY,,"-1 * signed_power(normalize(ts_decay_linear(group_neutralize(log(abs(zscore(ts_backfill(mdl177_2_garpanalystmodel_qgp_composite, 60))) + 1e-9), sector), 15)), 2)",,
ERROR,,,,,,,TOP3000,1,2,SUBINDUSTRY,,"-1 * signed_power(normalize(ts_decay_linear(group_neutralize(log(abs(zscore(ts_backfill(anl4_netprofit_flag, 60))) + 1e-9), sector), 15)), 2)",,
ERROR,,,,,,,TOP3000,1,2,INDUSTRY,,"-1 * signed_power(normalize(ts_decay_linear(group_neutralize(log(abs(zscore(ts_backfill(employee, 60))) + 1e-9), sector), 15)), 2)",,
ERROR,,,,,,,TOP3000,1,8,SUBINDUSTRY,,"-1 * signed_power(normalize(ts_decay_linear(group_neutralize(log(abs(zscore(ts_backfill(mdl177_2_deepvaluefactor_ttmpiqp, 60))) + 1e-9), sector), 15)), 2)",,
ERROR,,,,,,,TOP3000,1,2,SUBINDUSTRY,,"-1 * signed_power(normalize(ts_decay_linear(group_neutralize(decay_linear(zscore(ts_backfill(mdl177_2_earningmomentumfactor400_q1aepsg, 60)), 20), subindustry), 15)), 2)",,
ERROR,,,,,,,TOP1000,1,2,INDUSTRY,,"-1 * signed_power(normalize(ts_decay_linear(group_neutralize(decay_linear(zscore(ts_backfill(mdl177_2_earningsqualityfactor_dpcapex, 60)), 20), subindustry), 15)), 2)",,
ERROR,,,,,,,TOP1000,1,2,INDUSTRY,,"-1 * signed_power(normalize(ts_decay_linear(group_neutralize(decay_linear(zscore(ts_backfill(forward_book_value_to_price, 60)), 20), subindustry), 15)), 2)",,
ERROR,,,,,,,TOP3000,1,4,SUBINDUSTRY,,"-1 * signed_power(normalize(ts_decay_linear(group_neutralize(decay_linear(zscore(ts_backfill(assets, 60)), 20), subindustry), 15)), 2)",,
SUCCESS,0.2400,0.0800,1.4400,9.6000,17.1600,1.6700,TOP3000,1,8,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"-1 * normalize(ts_decay_linear(group_neutralize(rank(ts_mean(mdl177_2_5yearrelativevaluefactor_rel5yocfp, 10)), industry), 30))",,
SUCCESS,-0.2000,-0.0600,-1.1100,12.3900,-12.1600,1.8200,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(group_neutralize(zscore(ts_backfill(mdl177_2_5yearrelativevaluefactor_rel5ycfp, 60)), sector), 30))",,
SUCCESS,-0.6400,-0.3500,-3.7600,25.3600,-52.4100,1.4400,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"normalize(ts_decay_linear(group_neutralize(zscore(ts_backfill(earnings_shortfall_metric, 60)), sector), 30))",,
SUCCESS,-0.8500,-0.3800,-2.5500,15.8100,-20.3100,2.5100,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"normalize(ts_decay_linear(group_neutralize(zscore(ts_backfill(mdl177_2_earningmomentumfactor400_egp, 60)), subindustry), 3))",,
SUCCESS,-0.6200,-0.5100,-8.4200,60.9200,-109.0700,1.5400,TOP1000,1,4,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"normalize(ts_decay_linear(group_neutralize(zscore(ts_backfill(mdl177_2_deepvaluefactor_ttmsaleev, 60)), sector), 30))",,
SUCCESS,0.1700,0.0400,0.7500,12.5500,2.6900,5.5700,TOP3000,1,8,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(group_neutralize(zscore(ts_backfill(mdl177_2_garpanalystmodel_qgp_alert, 60)), subindustry), 3))",,
SUCCESS,0.1900,0.0800,2.4400,53.6800,52.7200,0.9300,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_TURNOVER;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(group_neutralize(zscore(ts_backfill(assets_curr, 60)), subindustry), 3))",,
SUCCESS,-0.4900,-0.3200,-5.1700,61.8400,-69.4500,1.4900,TOP3000,1,8,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS,"normalize(ts_decay_linear(group_neutralize(zscore(ts_backfill(mdl177_2_deepvaluefactor_ttmfcfev, 60)), sector), 30))",,
ERROR,,,,,,,TOP3000,1,2,SUBINDUSTRY,,"normalize(ts_decay_linear(group_neutralize(decay_linear(rank(ts_backfill(mdl177_2_earningmomentumfactor400_q1aepsg, 60)), 20), subindustry), 3))",,
ERROR,,,,,,,TOP1000,1,2,SUBINDUSTRY,,"normalize(ts_decay_linear(group_neutralize(decay_linear(rank(ts_backfill(mdl177_2_earningsqualityfactor_opincltd, 60)), 20), subindustry), 3))",,
ERROR,,,,,,,TOP1000,1,8,INDUSTRY,,"normalize(ts_decay_linear(group_neutralize(decay_linear(rank(ts_backfill(mdl177_2_deepvaluefactor_indidivy, 60)), 20), subindustry), 3))",,
ERROR,,,,,,,TOP3000,1,2,INDUSTRY,,"normalize(ts_decay_linear(group_neutralize(decay_linear(rank(ts_backfill(domestic_ebit_value, 60)), 20), subindustry), 3))",,
ERROR,,,,,,,TOP3000,1,8,SUBINDUSTRY,,"signed_power(normalize(ts_decay_linear(group_neutralize((ts_delta(rank(ts_backfill(earnings_revision_magnitude, 60)), 5) / ts_delay(rank(ts_backfill(fnd6_cptnewqeventv110_epsx12, 60)), 1)), subindustry), 3)), 2)",,
SUCCESS,0.4000,0.2200,3.7700,26.1100,11.7000,6.4300,TOP3000,1,2,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS,"-1 * normalize(ts_decay_linear(group_neutralize(ts_corr(ts_backfill(earnings_revision_magnitude, 60), ts_backfill(mdl177_2_earningsqualityfactor_indrelrecd_, 60), 45), industry), 20))",,
SUCCESS,1.0000,0.5900,4.3000,3.9900,7.4100,11.6100,TOP1000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"-1 * normalize(ts_decay_linear(group_neutralize(ts_corr(ts_backfill(earnings_revision_magnitude, 60), ts_backfill(anl4_ebit_value, 60), 45), industry), 20))",,
SUCCESS,0.8200,0.4300,3.4200,6.8200,6.5900,10.3900,TOP3000,1,2,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"-1 * normalize(ts_decay_linear(group_neutralize(ts_corr(ts_backfill(mdl177_2_deepvaluefactor_ebop, 60), ts_backfill(anl4_ebit_value, 60), 45), industry), 20))",,
SUCCESS,0.9600,0.9500,14.3400,40.5300,19.4900,14.7100,TOP3000,1,4,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"-1 * normalize(ts_decay_linear(group_neutralize(ts_corr(ts_backfill(debt_maturities_repayments_year2, 60), ts_backfill(anl4_ebit_value, 60), 45), industry), 20))",,
ERROR,,,,,,,TOP1000,1,4,INDUSTRY,,"normalize(ts_decay_linear(group_neutralize((ts_delta(rank(ts_backfill(anl4_adjusted_netincome_ft, 60)), 10) / ts_delay(zscore(ts_backfill(fnd6_newqeventv110_aul3q, 60)), 1)), industry), 60))",,
ERROR,,,,,,,TOP1000,1,8,INDUSTRY,,"normalize(ts_decay_linear(group_neutralize((ts_delta(rank(ts_backfill(inverse_peg_ratio, 60)), 10) / ts_delay(zscore(ts_backfill(fnd6_newqeventv110_aul3q, 60)), 1)), industry), 60))",,
SUCCESS,0.3100,0.1700,3.8400,35.8900,7.5200,10.2200,TOP1000,1,2,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS;CONCENTRATED_WEIGHT;LOW_SUB_UNIVERSE_SHARPE,"normalize(ts_decay_linear(group_neutralize((ts_delta(rank(ts_backfill(inverse_peg_ratio, 60)), 10) / ts_delay(zscore(ts_backfill(bookvalue_ps, 60)), 1)), industry), 60))",,
SUCCESS,-0.2100,-0.0700,-1.5900,27.8500,-4.3000,7.4100,TOP3000,1,8,INDUSTRY,LOW_SHARPE;LOW_FITNESS;CONCENTRATED_WEIGHT,"normalize(ts_decay_linear(group_neutralize((ts_delta(rank(ts_backfill(mdl177_2_5yearrelativevaluefactor_rel5ycfp, 60)), 10) / ts_delay(zscore(ts_backfill(bookvalue_ps, 60)), 1)), industry), 60))",,
SUCCESS,-0.5900,-0.3200,-3.7400,30.1900,-53.1800,1.4000,TOP1000,1,8,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS,"-1 * normalize(ts_decay_linear(group_neutralize(rank(ts_backfill(debt_repayments_total_2, 60)), subindustry), 3))",,
SUCCESS,-0.3600,-0.1100,-1.2300,17.8600,-15.6000,1.5800,TOP1000,1,8,INDUSTRY,LOW_SHARPE;LOW_FITNESS,"-1 * normalize(ts_decay_linear(group_neutralize(rank(ts_backfill(credit_facility_outstanding_balance, 60)), subindustry), 3))",,
SUCCESS,-0.3300,-0.1200,-1.5800,19.2900,-34.9700,0.9000,TOP3000,1,8,SUBINDUSTRY,LOW_SHARPE;LOW_FITNESS;LOW_TURNOVER,"-1 * normalize(ts_decay_linear(group_neutralize(rank(ts_backfill(debt_repayment_year_three, 60)), subindustry), 3))",,
FAILED,,,,,,,TOP1000,1,4,SUBINDUSTRY,SELF_CORRELATION,"normalize(ts_decay_linear(group_neutralize(decay_linear(rank(ts_backfill(anl4_netprofit_flag, 60)), 20), bucket(rank(ts_mean(volume, 20)), range=""0, 1, 0.1"")), 10))",,
FAILED,,,,,,,TOP3000,1,2,SUBINDUSTRY,SELF_CORRELATION,"normalize(ts_decay_linear(group_neutralize(ts_corr(ts_backfill(anl4_netprofit_flag, 60), ts_backfill(derivative_asset_fair_value_2, 60), 20), subindustry), 60))",,
FAILED,,,,,,,TOP1000,1,8,INDUSTRY,SELF_CORRELATION,"normalize(ts_decay_linear(group_neutralize(signed_power(rank(ts_backfill(distress_risk_measure, 60)), 2), bucket(rank(ts_mean(volume, 20)), range=""0, 1, 0.1"")), 30))",,
FAILED,,,,,,,TOP3000,1,2,SUBINDUSTRY,SELF_CORRELATION,"signed_power(normalize(ts_decay_linear(group_neutralize(ts_corr(ts_backfill(distress_risk_measure, 60), ts_backfill(mdl177_2_deepvaluefactor_ebitdap, 60), 20), subindustry), 60)), 2)",,
FAILED,,,,,,,TOP1000,1,4,INDUSTRY,SELF_CORRELATION,"signed_power(normalize(ts_decay_linear(group_neutralize(signed_power(rank(ts_backfill(mdl177_2_deepvaluefactor_ebitdap, 60)), 2), subindustry), 60)), 2)",,
FAILED,,,,,,,TOP3000,1,4,SUBINDUSTRY,SELF_CORRELATION,"signed_power(normalize(ts_decay_linear(group_neutralize(ts_corr(ts_backfill(mdl177_2_deepvaluefactor_ebitdap, 60), ts_backfill(ebitda, 60), 20), subindustry), 60)), 2)",,
FAILED,,,,,,,TOP3000,1,4,SUBINDUSTRY,SELF_CORRELATION,"signed_power(normalize(ts_decay_linear(group_neutralize(zscore(ts_backfill(long_term_growth_estimate, 60)), bucket(rank(ts_mean(volume, 20)), range=""0, 1, 0.1"")), 30)), 2)",,
FAILED,,,,,,,TOP3000,1,2,INDUSTRY,,"signed_power(normalize(ts_decay_linear(group_neutralize(ts_arg_max(ts_backfill(long_term_growth_estimate, 60), 20), subindustry), 60)), 2)",,
FAILED,,,,,,,TOP1000,1,4,SUBINDUSTRY,SELF_CORRELATION,"signed_power(normalize(ts_decay_linear(group_neutralize(ts_arg_max(ts_backfill(cash_earnings_return_on_equity, 60), 20), subindustry), 60)), 2)",,
FAILED,,,,,,,TOP1000,1,8,SUBINDUSTRY,SELF_CORRELATION,"signed_power(normalize(ts_decay_linear(group_neutralize((ts_delta(rank(ts_backfill(cash_earnings_return_on_equity, 60)), 10) / ts_delay(zscore(ts_backfill(equity, 60)), 1)), subindustry), 60)), 2)",,
FAILED,,,,,,,TOP1000,1,4,INDUSTRY,SELF_CORRELATION,"-1 * normalize(ts_decay_linear(group_neutralize(zscore(ts_backfill(anl4_adjusted_netincome_ft, 60)), bucket(rank(ts_mean(volume, 20)), range=""0, 1, 0.1"")), 30))",,
FAILED,,,,,,,TOP3000,1,4,SUBINDUSTRY,,"-1 * normalize(ts_decay_linear(group_neutralize(ts_corr(ts_backfill(anl4_adjusted_netincome_ft, 60), ts_backfill(fnd6_incorp, 60), 20), sector), 60))",,
